time,car speed(m/s),car Acc,Yaw Angle,left edge,right edge,LB Position X,LB Position Z,LB speed,LB Acc,LF Position X,LF Position Z,LF speed,LF Acc,B Position X,B Position Z,B speed,B Acc,F Position X,F Position Z,F speed,F Acc,RB Position X,RB Position Z,RB speed,RB Acc,RF Position X,RF Position Z,RF speed,RF Acc,LC
730.62176,24.82,1.199,1.62,0,1,11.33,-124.05,15.552,0.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730.72176,24.817,1.184,1.62,0,1,11.49,-124.98,15.545,0.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730.82176,24.817,1.105,1.61,0,1,11.65,-125.92,15.552,0.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730.92176,24.819,1.018,1.61,0,1,11.77,-126.86,15.544,0.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.02176,24.822,0.965,1.6,0,1,11.83,-127.8,15.55,0.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.12176,24.827,0.868,1.6,0,1,11.86,-128.75,15.545,0.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.22176,24.834,0.726,1.6,0,1,11.84,-129.7,15.547,0.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.32176,24.843,0.618,1.59,0,1,11.75,-130.66,15.545,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.42176,24.853,0.541,1.59,0,1,11.61,-131.62,15.544,0.872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.52176,24.865,0.472,1.59,0,1,11.42,-132.59,15.545,0.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.62176,24.878,0.463,1.59,0,1,11.22,-133.56,15.537,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.72176,24.892,0.538,1.59,0,1,11.02,-134.53,15.532,0.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.82176,24.906,0.56,1.58,0,1,10.88,-135.5,15.537,0.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731.92176,24.921,0.537,1.58,0,1,10.79,-136.47,15.529,0.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732.02176,24.936,0.505,1.58,0,1,10.7,-137.44,15.536,0.831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732.12176,24.954,0.471,1.58,0,1,10.57,-138.41,15.543,0.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732.22176,24.973,0.421,1.58,0,1,10.41,-139.38,15.55,0.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732.32176,24.992,0.37,1.58,0,1,10.22,-140.36,15.547,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732.42176,25.012,0.331,1.57,0,1,9.99,-141.34,15.548,0.798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732.52176,25.032,0.296,1.57,0,1,9.74,-142.32,15.547,0.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732.62176,25.052,0.27,1.57,0,1,9.47,-143.31,15.545,0.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732.72176,25.071,0.25,1.57,0,1,9.2,-144.3,15.547,0.783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732.82176,25.091,0.238,1.57,0,1,8.92,-145.29,15.542,0.784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732.92176,25.111,0.231,1.57,0,1,8.64,-146.28,15.548,0.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.02176,25.131,0.225,1.57,0,1,8.35,-147.27,15.539,0.772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.12176,25.15,0.217,1.57,0,1,8.07,-148.27,15.546,0.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.22176,25.17,0.214,1.57,0,1,7.79,-149.26,15.54,0.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.32176,25.19,0.212,1.57,0,1,-1.06,-83.49,15.552,0.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.42176,25.209,0.209,1.57,0,1,-1.14,-84.46,15.552,0.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.52176,25.229,0.208,1.57,0,1,-1.22,-85.43,15.555,0.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.62176,25.248,0.207,1.57,0,1,-1.3,-86.4,15.552,0.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.72176,25.268,0.204,1.57,0,1,-1.37,-87.37,15.549,0.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.82176,25.287,0.203,1.57,0,1,-1.45,-88.35,15.552,0.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733.92176,25.306,0.197,1.57,0,1,-1.52,-89.33,15.555,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.02176,25.325,0.197,1.57,0,1,-1.59,-90.3,15.557,0.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.12176,25.343,0.199,1.57,0,1,-1.65,-91.29,15.549,0.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.22176,25.362,0.198,1.57,0,1,-1.7,-92.27,15.552,0.395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.32176,25.381,0.199,1.57,0,1,-1.75,-93.25,15.555,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.42176,25.4,0.202,1.57,0,1,-1.8,-94.24,15.558,0.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.52176,25.419,0.199,1.57,0,1,-1.84,-95.23,15.553,0.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.62176,25.439,0.199,1.57,0,1,-1.88,-96.22,15.552,1.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.72176,25.458,0.198,1.57,0,1,-1.92,-97.21,15.555,0.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.82176,25.477,0.197,1.57,0,1,-1.97,-98.21,15.554,0.275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734.92176,25.496,0.195,1.57,0,1,-2.01,-99.2,15.549,0.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.02176,25.515,0.194,1.57,0,1,-2.05,-100.2,15.552,0.254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.12176,25.534,0.192,1.57,0,1,-2.09,-101.2,15.555,0.247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.22176,25.553,0.191,1.57,0,1,-2.13,-102.2,15.558,0.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.32176,25.572,0.19,1.57,0,1,-2.17,-103.21,15.55,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.42176,25.591,0.19,1.57,0,1,-2.21,-104.21,15.552,0.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.52176,25.61,0.189,1.57,0,1,-2.25,-105.22,15.555,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.62176,25.629,0.189,1.57,0,1,-2.29,-106.23,15.551,0.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.72176,25.648,0.19,1.57,0,1,-2.33,-107.24,15.55,0.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.82176,25.667,0.194,1.57,0,1,-2.37,-108.25,15.552,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735.92176,25.686,0.207,1.57,0,1,-2.42,-109.26,15.555,0.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.02176,25.704,0.22,1.57,0,1,-2.5,-110.27,15.555,0.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.12176,25.723,0.235,1.57,0,1,-2.58,-111.29,15.55,0.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.22176,25.742,0.244,1.57,0,1,-2.68,-112.31,15.553,0.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.32176,25.76,0.238,1.57,0,1,-2.77,-113.32,15.555,0.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.42176,25.779,0.226,1.57,0,1,-2.85,-114.34,15.558,0.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.52176,25.798,0.215,1.57,0,1,-2.92,-115.36,15.552,0.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.62176,25.816,0.204,1.57,0,1,-2.97,-116.39,15.553,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.72176,25.835,0.199,1.57,0,1,-3,-117.41,15.556,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.82176,25.854,0.199,1.57,0,1,-3.03,-118.44,15.552,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736.92176,25.873,0.194,1.57,0,1,-3.05,-119.47,15.55,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737.02176,25.893,0.194,1.57,0,1,-3.06,-120.5,15.553,0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737.12176,25.912,0.193,1.57,0,1,-3.07,-121.53,15.556,0.107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737.22176,25.931,0.198,1.57,0,1,-3.08,-122.57,15.556,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737.32176,25.951,0.201,1.57,0,1,-3.09,-123.61,15.55,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737.42176,25.971,0.201,1.57,0,1,-3.1,-124.65,15.553,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737.52176,25.992,0.2,1.57,0,1,-3.11,-125.69,15.556,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737.62176,26.012,0.2,1.57,0,1,-3.11,-126.73,15.549,0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737.72176,26.032,0.2,1.57,0,1,-3.12,-127.78,15.55,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737.82176,26.051,0.199,1.57,0,1,-3.12,-128.83,15.553,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737.92176,26.071,0.199,1.57,0,1,-3.13,-129.88,15.556,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.02176,26.091,0.199,1.57,0,1,-3.13,-130.93,15.554,0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.12176,26.111,0.198,1.57,0,1,-3.14,-131.99,15.55,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.22176,26.131,0.198,1.57,0,1,-3.15,-133.05,15.553,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.32176,26.151,0.197,1.57,0,1,-3.16,-134.1,15.556,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.42176,26.17,0.197,1.57,0,1,-3.17,-135.16,15.558,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.52176,26.19,0.197,1.57,0,1,-3.17,-136.22,15.55,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.62176,26.21,0.196,1.57,0,1,-3.17,-137.29,15.553,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.72176,26.229,0.196,1.57,0,1,-3.17,-138.35,15.556,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.82176,26.249,0.196,1.57,0,1,-3.17,-139.42,15.551,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738.92176,26.268,0.195,1.57,0,1,-3.18,-140.49,15.55,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.02176,26.288,0.195,1.57,0,1,-3.19,-141.57,15.553,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.12176,26.307,0.194,1.57,0,1,-3.19,-142.64,15.556,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.22176,26.327,0.194,1.57,0,1,-3.2,-143.71,15.555,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.32176,26.346,0.194,1.57,0,1,-3.2,-144.79,15.55,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.42176,26.366,0.193,1.57,0,1,-3.21,-145.87,15.553,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.52176,26.385,0.193,1.57,0,1,-3.21,-146.95,15.555,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.62176,26.404,0.193,1.57,0,1,-3.22,-148.04,15.548,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.72176,26.423,0.195,1.57,0,1,-3.22,-149.12,15.551,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.82176,26.443,0.199,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739.92176,26.463,0.2,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.02176,26.484,0.206,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.12176,26.504,0.209,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.22176,26.525,0.209,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.32176,26.546,0.209,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.42176,26.567,0.208,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.52176,26.588,0.208,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.62176,26.608,0.207,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.72176,26.629,0.207,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.82176,26.65,0.207,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740.92176,26.671,0.208,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741.02176,26.691,0.217,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741.12176,26.712,0.231,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741.22176,26.732,0.26,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741.32176,26.753,0.313,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741.42176,26.773,0.393,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741.52176,26.794,0.444,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741.62176,26.814,0.457,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741.72176,26.834,0.412,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741.82176,26.854,0.371,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741.92176,26.875,0.325,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.02176,26.895,0.281,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.12176,26.915,0.245,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.22176,26.935,0.224,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.32176,26.955,0.211,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.42176,26.975,0.205,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.52176,26.996,0.2,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.62176,27.015,0.2,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.72176,27.035,0.205,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.82176,27.055,0.211,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742.92176,27.075,0.216,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.02176,27.095,0.219,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.12176,27.115,0.222,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.22176,27.134,0.222,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.32176,27.154,0.222,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.42176,27.174,0.221,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.52176,27.193,0.223,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.62176,27.213,0.223,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.72176,27.233,0.223,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.82176,27.252,0.224,1.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743.92176,27.271,0.224,1.58,0,1,0,0,0,0,3.51,148.81,15.186,0.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744.02176,27.291,0.224,1.58,0,1,0,0,0,0,3.66,147.59,15.186,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744.12176,27.31,0.226,1.58,0,1,0,0,0,0,3.82,146.36,15.187,0.517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744.22176,27.33,0.232,1.58,0,1,0,0,0,0,3.98,145.13,15.187,0.523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744.32176,27.349,0.231,1.58,0,1,0,0,0,0,4.15,143.91,15.187,0.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744.42176,27.368,0.233,1.58,0,1,0,0,0,0,4.31,142.67,15.187,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744.52176,27.388,0.234,1.58,0,1,0,0,0,0,4.49,141.43,15.178,0.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744.62176,27.407,0.236,1.57,0,1,0,0,0,0,4.66,140.19,15.17,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744.72176,27.426,0.237,1.57,0,1,0,0,0,0,4.85,138.95,15.17,0.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744.82176,27.445,0.238,1.57,0,1,0,0,0,0,5.03,137.7,15.17,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744.92176,27.464,0.238,1.57,0,1,0,0,0,0,5.22,136.45,15.17,0.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.02176,27.483,0.238,1.57,0,1,0,0,0,0,5.4,135.2,15.17,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.12176,27.502,0.239,1.57,0,1,0,0,0,0,5.59,133.95,15.17,0.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.22176,27.521,0.239,1.57,0,1,0,0,0,0,5.78,132.7,15.171,0.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.32176,27.54,0.239,1.57,0,1,0,0,0,0,5.98,131.44,15.171,0.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.42176,27.559,0.238,1.57,0,1,0,0,0,0,6.19,130.18,15.171,0.791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.52176,27.578,0.231,1.57,0,1,0,0,0,0,6.4,128.92,15.172,0.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.62176,27.597,0.224,1.57,0,1,0,0,0,0,6.62,127.65,15.172,0.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.72176,27.616,0.213,1.57,0,1,0,0,0,0,6.86,126.38,15.172,0.811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.82176,27.634,0.203,1.57,0,1,0,0,0,0,7.12,125.11,15.172,0.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745.92176,27.653,0.197,1.57,0,1,0,0,0,0,7.39,123.84,15.173,0.836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746.02176,27.672,0.192,1.57,0,1,0,0,0,0,7.68,122.56,15.173,0.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746.12176,27.691,0.188,1.57,0,1,0,0,0,0,7.99,121.27,15.173,0.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746.22176,27.709,0.187,1.57,0,1,0,0,0,0,8.3,119.99,15.173,0.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746.32176,27.728,0.196,1.57,0,1,0,0,0,0,8.65,118.69,15.174,0.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746.42176,27.746,0.208,1.57,0,1,0,0,0,0,9.02,117.4,15.174,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746.52176,27.765,0.24,1.57,0,1,0,0,0,0,9.42,116.1,15.174,0.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746.62176,27.783,0.307,1.57,0,1,0,0,0,0,9.85,114.79,15.174,0.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746.72176,27.802,0.411,1.57,0,1,0,0,0,0,10.33,113.48,15.175,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746.82176,27.82,0.573,1.57,0,1,0,0,0,0,10.89,112.15,15.175,0.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746.92176,27.838,0.707,1.57,0,1,0,0,0,0,11.53,110.81,15.175,0.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747.02176,27.856,0.843,1.58,0,1,0,0,0,0,12.25,109.46,15.175,0.932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747.12176,27.874,1.017,1.58,0,1,0,0,0,0,26.38,146.51,15.189,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747.22176,27.892,1.227,1.59,0,1,0,0,0,0,27.59,145,15.192,1.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747.32176,27.91,1.348,1.59,0,1,0,0,0,0,28.91,143.46,15.195,1.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747.42176,27.928,1.425,1.6,0,1,0,0,0,0,30.32,141.89,15.199,1.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747.52176,27.945,1.392,1.6,0,1,0,0,0,0,31.76,140.29,15.192,1.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747.62176,27.963,1.343,1.61,0,1,0,0,0,0,33.15,138.69,15.193,0.911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747.72176,27.98,1.306,1.61,0,1,0,0,0,0,34.48,137.09,15.197,0.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747.82176,27.998,1.272,1.62,0,1,0,0,0,0,35.77,135.49,15.2,0.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747.92176,28.016,1.412,1.62,0,1,0,0,0,0,37.07,133.88,15.198,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748.02176,28.033,1.499,1.62,0,1,0,0,0,0,38.44,132.23,15.195,0.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748.12176,28.05,1.579,1.63,0,1,0,0,0,0,39.92,130.53,15.198,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748.22176,28.067,1.682,1.64,0,1,0,0,0,0,41.47,128.8,15.199,0.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
