car speed(m/s),LB Position X,LB Position Z,LB speed,LF Position X,LF Position Z,LF speed,B Position X,B Position Z,B speed,F Position X,F Position Z,F speed,RB Position X,RB Position Z,RB speed,RF Position X,RF Position Z,RF speed,LC
14.032,0,0,0,3.38,33.05,15.597,-13.71,-111.98,15.41,-0.01,71.35,15.359,0,0,0,0,0,0,0
13.796,0,0,0,3.39,33.2,15.621,-13.45,-111.88,15.458,0,71.48,15.359,0,0,0,0,0,0,0
13.195,0,0,0,3.4,33.42,15.526,-13.27,-111.7,15.483,-0.02,71.67,15.358,0,0,0,0,0,0,0
13.336,0,0,0,3.41,33.64,15.43,-13.09,-111.5,15.508,-0.01,71.89,15.358,0,0,0,0,0,0,0
13.71,0,0,0,3.41,33.83,15.489,-12.81,-111.34,15.52,0,72.07,15.394,0,0,0,0,0,0,0
14.087,0,0,0,3.42,33.99,15.477,-12.52,-111.21,15.52,0,72.22,15.405,0,0,0,0,0,0,0
13.693,0,0,0,3.42,34.14,15.571,-12.37,-111.09,15.532,0.01,72.36,15.441,0,0,0,0,0,0,0
13.181,0,0,0,3.42,34.36,15.512,-12.21,-110.89,15.544,0.02,72.56,15.452,0,0,0,0,0,0,0
13.39,0,0,0,3.43,34.59,15.571,-11.95,-110.69,15.592,-0.01,72.79,15.499,0,0,0,0,0,0,0
13.762,0,0,0,3.43,34.79,15.581,-11.71,-110.52,15.617,-0.01,72.98,15.51,0,0,0,0,0,0,0
14.143,0,0,0,3.38,34.95,15.498,-11.49,-110.37,15.617,0,73.13,15.51,0,0,0,0,0,0,0
13.589,0,0,0,3.35,35.1,15.497,-11.32,-110.23,15.582,0,73.29,15.473,0,0,0,0,0,0,0
13.18,0,0,0,3.35,35.32,15.485,-11.12,-110.03,15.582,0,73.51,15.532,0,0,0,0,0,0,0
13.443,0,0,0,3.36,35.54,15.39,-10.92,-109.82,15.582,0.01,73.73,15.532,0,0,0,0,0,0,0
13.817,0,0,0,3.36,35.72,15.354,-10.79,-109.64,15.547,-0.03,73.93,15.59,0,0,0,0,0,0,0
14.091,0,0,0,3.36,35.85,15.342,-10.56,-109.52,15.547,-0.02,74.09,15.637,0,0,0,0,0,0,0
14.089,0,0,0,3.37,35.98,15.331,-10.34,-109.39,15.548,-0.01,74.24,15.637,0,0,0,0,0,0,0
14.026,0,0,0,3.37,36.11,15.378,-10.12,-109.27,15.654,0,74.4,15.695,0,0,0,0,0,0,0
13.768,0,0,0,3.37,36.26,15.377,-9.99,-109.11,15.666,0.01,74.58,15.672,0,0,0,0,0,0,0
13.854,0,0,0,3.38,36.42,15.354,-9.75,-108.94,15.596,0.01,74.77,15.766,0,0,0,0,0,0,0
14.1,0,0,0,3.36,36.55,15.259,-9.52,-108.8,15.703,0.02,74.95,15.777,0,0,0,0,0,0,0
14.36,0,0,0,3.37,36.65,15.307,-9.28,-108.67,15.786,0.03,75.11,15.835,0,0,0,0,0,0,0
14.617,0,0,0,3.37,36.73,15.27,-9.04,-108.57,15.656,0.04,75.24,15.882,0,0,0,0,0,0,0
14.874,0,0,0,3.37,36.79,15.376,-8.9,-108.5,15.656,0.05,75.36,15.94,0,0,0,0,0,0,0
15.132,0,0,0,3.38,36.83,15.376,-8.66,-108.45,15.645,0.05,75.45,15.903,0,0,0,0,0,0,0
15.39,0,0,0,3.38,36.84,15.376,-8.42,-108.43,15.729,0.06,75.51,15.915,0,0,0,0,0,0,0
15.648,0,0,0,3.38,36.83,15.305,-8.18,-108.44,15.646,0.07,75.55,15.903,0,0,0,0,0,0,0
15.906,0,0,0,3.39,36.77,15.294,-8.03,-108.47,15.658,0.08,75.56,15.807,0,0,0,0,0,0,0
16.165,0,0,0,3.39,36.7,15.294,-7.78,-108.52,15.717,0.09,75.53,15.807,0,0,0,0,0,0,0
16.424,0,0,0,3.4,36.6,15.352,-7.53,-108.6,15.681,0.1,75.48,15.842,0,0,0,0,0,0,0
16.684,0,0,0,3.4,36.48,15.305,-7.38,-108.7,15.693,0.11,75.41,15.841,0,0,0,0,0,0,0
16.943,0,0,0,3.4,36.33,15.316,-7.12,-108.83,15.74,0.12,75.31,15.804,0,0,0,0,0,0,0
17.204,0,0,0,3.41,36.16,15.41,-6.97,-108.98,15.74,0.13,75.18,15.697,0,0,0,0,0,0,0
17.464,0,0,0,3.39,35.97,15.493,-6.87,-109.15,15.682,0.14,75.02,15.756,0,0,0,0,0,0,0
17.725,0,0,0,3.4,35.76,15.457,-6.76,-109.35,15.647,0.15,74.83,15.766,0,0,0,0,0,0,0
18.088,0,0,0,3.4,35.52,15.551,-6.68,-109.59,15.552,0.19,74.62,15.813,0,0,0,0,0,0,0
18.364,0,0,0,3.41,35.24,15.456,-6.62,-109.86,15.589,0.2,74.38,15.824,0,0,0,0,0,0,0
18.128,0,0,0,3.41,34.97,15.503,-6.55,-110.13,15.578,0.2,74.14,15.859,0,0,0,0,0,0,0
18.478,0,0,0,3.42,34.69,15.372,-6.47,-110.41,15.531,0.2,73.9,15.847,0,0,0,0,0,0,0
18.676,0,0,0,3.42,34.36,15.419,-6.4,-110.73,15.556,0.21,73.62,15.799,0,0,0,0,0,0,0
18.759,0,0,0,3.42,34.04,15.478,-6.33,-111.05,15.534,0.21,73.33,15.845,0,0,0,0,0,0,0
18.937,0,0,0,3.42,33.7,15.382,-6.25,-111.39,15.498,0.21,73.03,15.845,0,0,0,0,0,0,0
19.122,0,0,0,3.42,33.34,15.466,-6.17,-111.75,15.557,0.21,72.71,15.833,0,0,0,0,0,0,0
19.307,0,0,0,3.42,32.96,15.501,-6.09,-112.12,15.569,0.22,72.37,15.82,0,0,0,0,0,0,0
19.492,0,0,0,3.43,32.57,15.453,-6.01,-112.51,15.534,0.22,72.01,15.822,0,0,0,0,0,0,0
19.677,0,0,0,3.41,32.17,15.512,-5.92,-112.92,15.545,0.22,71.63,15.737,0,0,0,0,0,0,0
19.994,0,0,0,3.41,31.73,15.453,-5.83,-113.36,15.582,0.22,71.21,15.689,0,0,0,0,0,0,0
20.161,0,0,0,3.41,31.27,15.452,-5.61,-113.82,15.524,0.22,70.77,15.593,0,0,0,0,0,0,0
20.3,0,0,0,3.41,30.78,15.416,-5.08,-114.32,15.524,0.22,70.31,15.652,0,0,0,0,0,0,0
20.435,0,0,0,3.41,30.29,15.416,-4.73,-114.82,15.525,0.22,69.83,15.52,0,0,0,0,0,0,0
20.569,0,0,0,3.41,29.78,15.451,-4.5,-115.33,15.514,0.22,69.33,15.567,0,0,0,0,0,0,0
20.702,0,0,0,3.41,29.27,15.487,-4.27,-115.85,15.431,0.22,68.83,15.626,0,0,0,0,0,0,0
20.827,0,0,0,3.41,28.74,15.498,-4.14,-116.39,15.384,0.22,68.32,15.636,0,0,0,0,0,0,0
20.93,0,0,0,3.4,28.2,15.461,-4.01,-116.94,15.457,0.22,67.79,15.552,0,0,0,0,0,0,0
21.027,0,0,0,3.4,27.65,15.461,-3.77,-117.5,15.516,0.21,67.25,15.552,0,0,0,0,0,0,0
21.123,0,0,0,3.39,27.09,15.402,-3.64,-118.06,15.564,0.2,66.7,15.587,0,0,0,0,0,0,0
21.218,0,0,0,3.38,26.51,15.46,-3.5,-118.63,15.564,0.19,66.14,15.612,0,0,0,0,0,0,0
21.314,0,0,0,3.37,25.94,15.566,-3.35,-119.21,15.576,0.19,65.57,15.505,0,0,0,0,0,0,0
21.409,0,0,0,3.36,25.35,15.471,-3.19,-119.79,15.54,0.18,64.99,15.504,0,0,0,0,0,0,0
21.505,0,0,0,3.36,24.75,15.459,-3.04,-120.39,15.505,0.18,64.39,15.504,0,0,0,0,0,0,0
21.671,0,0,0,3.35,24.15,15.565,-2.87,-121,15.399,0.18,63.78,15.467,0,0,0,0,0,0,0
21.771,0,0,0,3.35,23.53,15.517,-2.7,-121.65,15.283,0.18,63.16,15.419,0,0,0,0,0,0,0
21.844,0,0,0,3.35,22.89,15.422,-2.53,-122.31,15.295,0.18,62.51,15.335,0,0,0,0,0,0,0
21.91,0,0,0,3.35,22.25,15.48,-2.35,-122.96,15.354,0.17,61.86,15.371,0,0,0,0,0,0,0
21.974,0,0,0,3.34,21.61,15.516,-2.17,-123.62,15.413,0.17,61.2,15.335,0,0,0,0,0,0,0
22.038,0,0,0,3.34,20.96,15.504,-1.98,-124.28,15.486,0.17,60.54,15.407,0,0,0,0,0,0,0
22.102,0,0,0,3.34,20.31,15.599,-1.79,-124.94,15.428,0.17,59.87,15.37,0,0,0,0,0,0,0
22.166,0,0,0,3.34,19.66,15.67,-1.59,-125.62,15.476,0.17,59.19,15.37,0,0,0,0,0,0,0
22.23,0,0,0,3.34,19,15.67,-1.39,-126.29,15.476,0.17,58.5,15.381,0,0,0,0,0,0,0
22.293,0,0,0,3.34,18.34,15.551,-1.18,-126.97,15.477,0.17,57.82,15.392,0,0,0,0,0,0,0
22.357,0,0,0,3.33,17.67,15.61,-0.96,-127.66,15.488,0.16,57.12,15.309,0,0,0,0,0,0,0
22.42,0,0,0,3.33,16.99,15.609,-0.74,-128.35,15.478,0.16,56.42,15.415,0,0,0,0,0,0,0
22.483,0,0,0,3.33,16.31,15.62,-0.52,-129.05,15.537,0.16,55.72,15.473,0,0,0,0,0,0,0
22.546,0,0,0,3.32,15.62,15.608,-0.36,-129.75,15.49,0.16,55.02,15.521,0,0,0,0,0,0,0
22.609,0,0,0,3.32,14.93,15.644,-0.37,-130.46,15.407,0.16,54.32,15.579,0,0,0,0,0,0,0
22.671,0,0,0,3.32,14.22,15.467,-0.38,-131.19,15.313,0.16,53.61,15.567,0,0,0,0,0,0,0
22.734,0,0,0,3.32,13.49,15.371,-0.39,-131.92,15.42,0.16,52.89,15.531,0,0,0,0,0,0,0
22.796,0,0,0,3.32,12.75,15.407,-0.39,-132.65,15.515,0.16,52.16,15.447,0,0,0,0,0,0,0
22.858,0,0,0,3.32,12.01,15.371,-0.5,-133.39,15.41,0.16,51.43,15.458,0,0,0,0,0,0,0
22.92,0,0,0,3.32,11.26,15.371,-0.62,-134.13,15.505,0.16,50.68,15.469,0,0,0,0,0,0,0
22.982,0,0,0,3.32,10.51,15.477,-0.63,-134.87,15.541,0.16,49.93,15.504,0,0,0,0,0,0,0
23.029,0,0,0,3.32,9.75,15.487,-0.65,-135.62,15.458,0.16,49.18,15.516,0,0,0,0,0,0,0
23.017,0,0,0,3.32,9,15.476,-0.66,-136.37,15.506,0.16,48.44,15.587,0,0,0,0,0,0,0
22.992,0,0,0,3.32,8.25,15.511,-0.68,-137.12,15.448,0.16,47.69,15.587,0,0,0,0,0,0,0
22.964,0,0,0,3.32,7.5,15.547,-0.69,-137.87,15.484,0.16,46.96,15.67,0,0,0,0,0,0,0
22.936,0,0,0,3.32,6.75,15.463,-0.7,-138.62,15.521,0.16,46.23,15.694,0,0,0,0,0,0,0
22.908,0,0,0,3.32,6.01,15.427,-0.72,-139.36,15.474,0.16,45.5,15.646,0,0,0,0,0,0,0
22.879,0,0,0,3.32,5.26,15.343,-0.73,-140.1,15.486,0.16,44.78,15.67,0,0,0,0,0,0,0
22.849,0,0,0,3.32,4.51,15.39,-0.75,-140.84,15.475,0.16,44.06,15.681,0,0,0,0,0,0,0
22.819,0,0,0,3.32,3.77,15.485,-0.76,-141.57,15.57,0.16,43.35,15.739,0,0,0,0,0,0,0
22.79,0,0,0,3.32,3.04,15.437,-0.78,-142.3,15.607,0.16,42.65,15.75,0,0,0,0,0,0,1
22.76,0,0,0,3.32,2.31,15.448,-0.79,-143.02,15.56,0.16,41.95,15.763,0,0,0,0,0,0,1
22.73,0,0,0,3.32,1.58,15.506,-0.8,-143.74,15.501,0.16,41.25,15.726,0,0,0,0,0,0,1
22.7,0,0,0,0,0,0,-0.81,-144.45,15.608,0.16,40.55,15.678,0,0,0,0,0,0,1
22.67,0,0,0,0,0,0,-0.82,-145.17,15.525,0.16,39.85,15.702,0,0,0,0,0,0,1
22.64,3.3,-0.57,15.469,0,0,0,-0.84,-145.88,15.573,0.14,39.14,15.57,0,0,0,0,0,0,1
22.61,3.28,-1.29,15.48,0,0,0,-0.72,-146.59,15.537,0.11,38.44,15.57,0,0,0,0,0,0,1
22.58,3.23,-2,15.48,0,0,0,-0.49,-147.29,15.596,0.07,37.73,15.558,0,0,0,0,0,0,1
22.55,3.18,-2.7,15.538,0,0,0,-0.41,-147.99,15.597,0.01,37.04,15.557,0,0,0,0,0,0,1
22.52,3.11,-3.4,15.502,0,0,0,-0.48,-148.68,15.597,-0.06,36.34,15.604,0,0,0,0,0,0,1
22.49,3.03,-4.1,15.537,0,0,0,-0.57,-149.38,15.503,-0.14,35.66,15.699,0,0,0,0,0,0,1
22.46,2.94,-4.79,15.525,2.71,149.75,15.417,0,0,0,-0.23,34.99,15.805,0,0,0,0,0,0,1
22.431,2.84,-5.48,15.536,2.61,149.05,15.413,0,0,0,-0.34,34.33,15.84,0,0,0,0,0,0,1
22.401,2.71,-6.16,15.756,2.49,148.35,15.358,0,0,0,-0.45,33.67,15.78,0,0,0,0,0,0,1
22.372,2.57,-6.81,15.974,2.37,147.65,15.292,0,0,0,-0.57,33.01,15.744,0,0,0,0,0,0,1
22.343,2.42,-7.43,16.193,2.24,146.94,15.303,0,0,0,-0.7,32.36,15.838,0,0,0,0,0,0,1
22.313,2.26,-8.03,16.411,2.25,146.24,15.339,0,0,0,-0.85,31.71,15.79,0,0,0,0,0,0,1
22.284,2.08,-8.61,16.629,2.1,145.55,15.273,0,0,0,-0.99,31.07,15.848,0,0,0,0,0,0,1
22.255,1.9,-9.16,16.846,1.95,144.86,15.233,0,0,0,-1.14,30.44,15.883,0,0,0,0,0,0,1
22.226,1.71,-9.68,17.044,1.79,144.17,15.334,0,0,0,-1.3,29.8,15.799,0,0,0,0,0,0,1
22.197,4.71,-34.66,15.445,0,0,0,1.5,-10.19,17.079,1.64,143.48,15.331,0,0,0,-1.46,29.17,15.739,1
22.168,4.54,-35.33,15.294,0,0,0,1.29,-10.7,17.065,1.47,142.8,15.24,0,0,0,-1.62,28.51,15.56,1
22.14,4.38,-36.02,15.199,0,0,0,1.08,-11.2,17.051,1.31,142.12,15.303,0,0,0,-1.78,27.86,15.559,1
22.111,4.22,-36.7,15.198,0,0,0,0.86,-11.7,17.037,1.15,141.44,15.238,0,0,0,-1.94,27.21,15.559,1
22.082,4.06,-37.39,15.211,0,0,0,0.63,-12.2,17.023,0.99,140.76,15.351,0,0,0,-2.1,26.57,15.653,1
22.053,3.9,-38.06,15.278,0,0,0,0.41,-12.7,17.009,0.84,140.1,15.348,0,0,0,-2.25,25.94,15.736,1
22.024,3.76,-38.74,15.29,0,0,0,0.17,-13.2,16.995,0.69,139.43,15.346,0,0,0,-2.4,25.31,15.761,1
21.995,3.63,-39.4,15.382,0,0,0,-0.07,-13.69,16.981,0.56,138.77,15.381,0,0,0,-2.53,24.69,15.712,1
21.966,3.51,-40.06,15.339,0,0,0,-0.3,-14.18,16.967,0.44,138.11,15.327,0,0,0,-2.65,24.07,15.748,1
21.937,3.4,-40.72,15.284,0,0,0,-0.53,-14.67,16.953,0.34,137.44,15.16,0,0,0,-2.75,23.45,15.759,1
21.909,3.31,-41.38,15.296,0,0,0,-0.76,-15.16,16.94,0.25,136.76,15.109,0,0,0,-2.84,22.84,15.722,1
21.88,3.23,-42.05,15.281,0,0,0,-0.98,-15.65,16.925,-0.01,136.09,15.198,0,0,0,-2.92,22.22,15.626,1
21.851,3.17,-42.7,15.399,0,0,0,-1.2,-16.14,16.854,-0.44,135.43,15.197,0,0,0,-2.99,21.6,15.662,1
21.823,3.11,-43.34,15.395,0,0,0,-1.39,-16.64,16.729,-0.98,134.76,15.171,0,0,0,-3.04,20.98,15.663,1
21.794,3.07,-43.98,15.378,0,0,0,-1.58,-17.14,16.663,-1.23,134.09,15.183,0,0,0,-3.08,20.37,15.721,1
21.766,3.04,-44.62,15.427,0,0,0,-1.77,-17.64,16.6,-1.46,133.42,15.081,0,0,0,-3.11,19.77,15.768,0
21.738,3.01,-45.25,15.409,0,0,0,-1.94,-18.17,16.335,-1.82,132.76,15.17,0,0,0,-3.14,19.17,15.851,0
21.726,2.99,-45.88,15.391,0,0,0,-2.11,-18.7,16.323,-2.02,132.1,15.233,0,0,0,-3.15,18.58,15.744,0
21.767,3,-46.51,15.44,0,0,0,-2.26,-19.24,16.215,-2.2,131.45,15.283,0,0,0,-3.15,17.98,15.791,0
21.826,3.02,-47.16,15.395,0,0,0,-2.4,-19.8,16.054,-2.36,130.79,15.32,0,0,0,-3.13,17.38,15.79,0
21.875,3.04,-47.8,15.351,0,0,0,-2.54,-20.37,16.021,-2.51,130.14,15.254,0,0,0,-3.11,16.78,15.801,0
21.866,3.06,-48.45,15.294,0,0,0,-2.65,-20.96,15.875,-2.66,129.46,15.19,0,0,0,-3.08,16.18,15.848,0
21.843,3.09,-49.11,15.266,0,0,0,-2.75,-21.56,15.866,-2.79,128.79,15.151,0,0,0,-3.05,15.57,15.811,0
21.817,3.12,-49.77,15.265,0,0,0,-2.84,-22.16,15.666,-2.92,128.12,15.112,0,0,0,-3.02,14.97,15.81,0
21.791,3.16,-50.43,15.265,0,0,0,-2.93,-22.77,15.623,-3.04,127.45,15.176,0,0,0,-2.98,14.37,15.773,0
21.765,3.19,-51.07,15.263,0,0,0,-2.98,-23.4,15.53,-3.16,126.79,15.137,0,0,0,-2.95,13.76,15.63,0
21.738,3.22,-51.72,15.276,0,0,0,-3.02,-24.04,15.288,-3.27,126.12,15.098,0,0,0,-2.91,13.15,15.641,0
21.731,3.25,-52.37,15.288,0,0,0,-3.07,-24.68,15.269,-3.39,125.46,15.162,0,0,0,-2.89,12.53,15.593,0
21.774,3.25,-53.02,15.274,0,0,0,-3.13,-25.34,15.207,-3.52,124.8,15.199,0,0,0,-2.89,11.91,15.438,0
21.835,3.23,-53.67,15.233,0,0,0,-3.27,-25.99,15.166,-3.55,124.13,15.186,0,0,0,-2.91,11.27,15.404,0
21.898,3.2,-54.33,15.299,0,0,0,-3.43,-26.66,15.171,-3.45,123.47,15.223,0,0,0,-2.93,10.63,15.462,0
21.961,3.18,-55,15.27,0,0,0,-3.54,-27.33,15.189,-3.35,122.8,15.261,0,0,0,-2.95,9.98,15.462,0
22.024,3.18,-55.66,15.376,0,0,0,-3.61,-28.01,15.254,-3.36,122.13,15.221,0,0,0,-2.95,9.33,15.509,0
22.088,3.18,-56.33,15.424,0,0,0,-3.66,-28.69,15.341,-3.49,121.44,15.182,0,0,0,-2.95,8.68,15.486,0
22.152,3.18,-57,15.327,0,0,0,-3.67,-29.37,15.429,-3.6,120.75,15.194,0,0,0,-2.95,8.01,15.379,0
22.215,3.18,-57.69,15.338,0,0,0,-3.67,-30.05,15.579,-3.71,120.04,15.142,0,0,0,-2.94,7.33,15.462,0
22.279,3.18,-58.38,15.376,0,0,0,-3.7,-30.72,15.702,-3.82,119.33,15.257,0,0,0,-2.95,6.65,15.473,0
22.342,3.18,-59.07,15.331,0,0,0,-3.7,-31.38,15.803,-3.92,118.62,15.204,0,0,0,-2.95,5.97,15.473,0
22.405,3.17,-59.78,15.316,0,0,0,-3.69,-32.04,15.928,-4.03,117.9,15.255,0,0,0,-2.96,5.28,15.509,0
22.468,3.16,-60.48,15.394,0,0,0,-3.71,-32.69,16.123,-4.12,117.18,15.316,0,0,0,-2.96,4.59,15.52,0
22.531,3.15,-61.19,15.469,0,0,0,-3.72,-33.32,16.256,-4.21,116.46,15.365,0,0,0,-2.97,3.89,15.519,0
22.594,3.15,-61.9,15.463,0,0,0,-3.72,-33.95,16.412,-4.29,115.74,15.373,0,0,0,-2.97,3.18,15.507,0
22.657,3.15,-62.61,15.549,0,0,0,-3.72,-34.58,16.48,-4.37,115.01,15.431,0,0,0,-2.97,2.47,15.471,0
22.719,3.15,-63.33,15.541,0,0,0,-3.71,-35.2,16.614,-4.44,114.28,15.426,0,0,0,-2.97,1.75,15.423,0
22.781,3.15,-64.06,15.389,0,0,0,-3.7,-35.81,16.737,-4.5,113.55,15.483,0,0,0,-2.97,1.02,15.423,0
22.844,3.15,-64.8,15.45,0,0,0,-3.69,-36.42,16.816,-4.56,112.81,15.526,0,0,0,-2.97,0.28,15.363,0
22.906,3.14,-65.54,15.457,0,0,0,-3.67,-37.03,16.981,-4.61,112.06,15.381,-2.97,-0.48,15.375,0,0,0,0
22.967,3.14,-66.29,15.556,0,0,0,-3.65,-37.62,17.155,-4.66,111.31,15.427,-2.97,-1.23,15.374,0,0,0,0
23.029,3.14,-67.03,15.599,0,0,0,-3.62,-38.21,17.269,-4.76,110.55,15.471,-2.97,-1.99,15.458,0,0,0,0
23.091,3.14,-67.77,15.616,0,0,0,-3.59,-38.79,17.378,-4.96,109.78,15.415,-2.98,-2.75,15.505,0,0,0,0
23.152,3.13,-68.52,15.566,0,0,0,-3.55,-39.36,17.583,-5.17,108.99,15.422,-2.98,-3.51,15.493,0,0,0,0
23.214,3.13,-69.28,15.544,0,0,0,-3.51,-39.92,17.646,-5.37,108.21,15.455,-2.98,-4.28,15.456,0,0,0,0
23.275,3.13,-70.05,15.587,0,0,0,-3.43,-40.49,17.677,-5.56,107.42,15.487,-2.98,-5.06,15.492,0,0,0,0
23.336,3.13,-70.82,15.629,0,0,0,-3.28,-41.06,17.735,-5.73,106.62,15.33,-2.98,-5.84,15.539,0,0,0,0
23.397,3.13,-71.59,15.647,0,0,0,0,0,0,-5.9,105.8,15.314,-3.17,-41.63,17.542,0,0,0,0
23.458,3.13,-72.37,15.624,0,0,0,0,0,0,-6.05,104.98,15.4,-3.07,-42.24,17.365,0,0,0,0
23.518,3.13,-73.15,15.624,0,0,0,0,0,0,-6.2,104.16,15.347,-2.99,-42.86,17.165,0,0,0,0
23.579,3.12,-73.95,15.613,0,0,0,0,0,0,-6.33,103.33,15.406,-2.88,-43.51,17.1,0,0,0,0
23.639,3.12,-74.75,15.603,0,0,0,0,0,0,-6.45,102.5,15.464,-2.8,-44.18,16.942,0,0,0,0
23.699,3.12,-75.55,15.604,0,0,0,0,0,0,-6.55,101.67,15.557,-2.7,-44.87,16.636,0,0,0,0
23.759,3.12,-76.36,15.634,0,0,0,0,0,0,-6.65,100.84,15.411,-2.6,-45.6,16.318,0,0,0,0
23.819,3.12,-77.19,15.479,0,0,0,0,0,0,-6.74,99.99,15.406,-2.49,-46.36,16.215,0,0,0,0
23.879,3.11,-78.02,15.485,0,0,0,0,0,0,-6.81,99.13,15.364,-2.38,-47.13,16.196,0,0,0,0
23.939,3.11,-78.87,15.543,0,0,0,0,0,0,-6.88,98.28,15.472,-2.27,-47.91,16.077,0,0,0,0
23.998,3.1,-79.72,15.39,0,0,0,0,0,0,-6.93,97.42,15.415,-2.15,-48.71,15.95,0,0,0,0
24.058,3.09,-80.58,15.387,0,0,0,0,0,0,-6.98,96.55,15.36,-2.03,-49.53,15.82,0,0,0,0
24.117,3.08,-81.46,15.343,0,0,0,0,0,0,-7.01,95.67,15.383,-1.9,-50.36,15.742,0,0,0,0
24.176,3.07,-82.33,15.446,0,0,0,0,0,0,-7.03,94.78,15.342,-1.77,-51.2,15.784,0,0,0,0
24.235,3.06,-83.2,15.493,0,0,0,0,0,0,-7.05,93.89,15.289,-1.63,-52.05,15.776,0,0,0,0
24.294,3.04,-84.08,15.498,0,0,0,0,0,0,-7.05,92.98,15.275,-1.49,-52.9,15.683,0,0,0,0
24.352,3.02,-84.97,15.452,0,0,0,0,0,0,-7.05,92.07,15.261,-1.35,-53.77,15.655,0,0,0,0
24.411,3,-85.86,15.51,0,0,0,0,0,0,-7.04,91.16,15.361,-1.21,-54.64,15.662,0,0,0,0
24.469,2.98,-86.75,15.543,0,0,0,0,0,0,-7.01,90.25,15.407,-1.06,-55.53,15.573,0,0,0,0
24.528,2.95,-87.65,15.535,0,0,0,0,0,0,-6.98,89.35,15.441,-0.91,-56.42,15.598,0,0,0,0
24.586,2.91,-88.55,15.475,0,0,0,0,0,0,-6.94,88.43,15.447,-0.76,-57.32,15.597,0,0,0,0
24.644,2.87,-89.46,15.573,0,0,0,0,0,0,-6.89,87.52,15.403,-0.6,-58.22,15.638,0,0,0,0
24.701,2.83,-90.37,15.51,0,0,0,0,0,0,-6.75,86.59,15.348,-0.45,-59.12,15.693,0,0,0,0
24.759,2.78,-91.3,15.438,0,0,0,0,0,0,-6.74,85.66,15.407,-0.29,-60.02,15.667,0,0,0,0
24.817,2.73,-92.23,15.55,0,0,0,0,0,0,-6.71,84.72,15.415,-0.13,-60.93,15.653,0,0,0,0
24.874,2.67,-93.16,15.529,0,0,0,0,0,0,-6.58,83.78,15.348,0.02,-61.86,15.548,0,0,0,0
24.931,2.6,-94.1,15.457,0,0,0,0,0,0,-6.54,82.82,15.357,0.18,-62.79,15.617,0,0,0,0
24.973,2.53,-95.05,15.464,0,0,0,0,0,0,-6.5,81.87,15.442,0.33,-63.72,15.573,0,0,0,0
24.956,2.46,-96,15.511,0,0,0,0,0,0,-6.44,80.92,15.399,0.49,-64.66,15.526,0,0,0,0
24.926,2.38,-96.94,15.516,0,0,0,0,0,0,-6.37,79.96,15.307,0.74,-65.6,15.453,0,0,0,0
24.895,2.29,-97.88,15.574,0,0,0,0,0,0,-6.3,79.01,15.405,1.01,-66.54,15.509,0,0,0,1
24.864,2.21,-98.81,15.512,0,0,0,0,0,0,-6.21,78.07,15.5,1.21,-67.48,15.415,0,0,0,1
24.831,2.12,-99.75,15.412,0,0,0,0,0,0,-6.11,77.14,15.555,1.41,-68.43,15.366,0,0,0,1
24.798,2.02,-100.68,15.42,0,0,0,0,0,0,-6.03,76.22,15.558,1.54,-69.37,15.313,0,0,0,1
24.763,1.9,-101.62,15.376,0,0,0,0,0,0,-6.02,75.3,15.5,1.69,-70.31,15.287,0,0,0,1
24.728,1.77,-102.55,15.477,0,0,0,0,0,0,-5.95,74.38,15.542,1.7,-71.26,15.267,0,0,0,1
24.692,1.6,-103.46,15.377,0,0,0,0,0,0,-5.88,73.46,15.435,1.76,-72.2,15.265,0,0,0,1
24.657,1.41,-104.39,15.334,0,0,0,0,0,0,-5.83,72.54,15.43,1.62,-73.14,15.294,0,0,0,1
24.621,1.19,-105.31,15.265,0,0,0,0,0,0,-5.87,71.61,15.437,1.45,-74.07,15.269,0,0,0,1
24.584,0.94,-106.23,15.304,0,0,0,0,0,0,-5.9,70.69,15.431,1.25,-75.01,15.225,0,0,0,1
24.548,0.66,-107.13,15.329,0,0,0,0,0,0,-5.98,69.76,15.476,1.01,-75.93,15.252,0,0,0,1
24.513,0.34,-108.03,15.327,0,0,0,0,0,0,-6.1,68.84,15.469,0.73,-76.85,15.286,0,0,0,1
24.477,0,-108.93,15.285,0,0,0,0,0,0,-6.14,67.93,15.424,0.43,-77.77,15.169,0,0,0,1
24.443,-0.37,-109.81,15.271,0,0,0,0,0,0,-6.19,67,15.331,0.09,-78.69,15.05,0,0,0,1
24.408,-0.76,-110.7,15.229,0,0,0,0,0,0,-6.25,66.08,15.367,-0.32,-79.61,15.065,0,0,0,0
24.374,-1.17,-111.57,15.241,0,0,0,0,0,0,-6.38,65.15,15.351,-0.71,-80.53,15.066,0,0,0,1
24.34,-1.6,-112.44,15.294,0,0,0,0,0,0,-6.46,64.23,15.309,-1.12,-81.43,15.064,0,0,0,1
24.307,-2.04,-113.3,15.359,0,0,0,0,0,0,-6.61,63.31,15.307,-1.6,-82.34,15.038,0,0,0,1
24.274,-2.49,-114.15,15.355,0,0,0,0,0,0,-6.67,62.39,15.292,-2.09,-83.23,15.059,0,0,0,1
24.241,0,0,0,0,0,0,-2.95,-114.99,15.365,0,0,0,0,0,0,-6.81,61.46,15.291,1
24.208,0,0,0,0,0,0,-3.42,-115.84,15.336,0,0,0,0,0,0,-6.87,60.54,15.251,1
